"ap_id","utility_id","geoid","region_name","sample_hh_id","zip"
11566990,,60790110022,"SLO",2799,93401
11576393,,60790110022,"SLO",2800,93401
11576287,,60790111012,"SLO",2801,93401
11577086,,60790111012,"SLO",2802,93401
11567563,,60790111012,"SLO",2803,93401
11566635,,60790111012,"SLO",2804,93401
11565825,,60790111012,"SLO",2805,93401
11567143,,60790111012,"SLO",2806,93401
11577820,,60790111012,"SLO",2807,93401
11563975,,60790111012,"SLO",2808,93401
11575888,,60790111012,"SLO",2809,93401
11577085,,60790111012,"SLO",2810,93401
11577193,,60790111012,"SLO",2811,93401
11578693,,60790111012,"SLO",2812,93401
11567260,,60790111012,"SLO",2813,93401
11567325,,60790111012,"SLO",2814,93401
11567164,,60790111012,"SLO",2815,93401
11565337,,60790111012,"SLO",2816,93401
11567816,,60790111012,"SLO",2817,93401
11567284,,60790111012,"SLO",2818,93401
11575904,,60790111012,"SLO",2819,93401
11564124,,60790111012,"SLO",2820,93401
11566965,,60790111012,"SLO",2821,93401
11575856,,60790111012,"SLO",2822,93401
11567777,,60790111012,"SLO",2823,93401
11567617,,60790111012,"SLO",2824,93401
11567572,,60790111012,"SLO",2825,93401
11565333,,60790111012,"SLO",2826,93401
11567105,,60790111012,"SLO",2827,93401
11575867,,60790111012,"SLO",2828,93401
11577356,,60790111012,"SLO",2829,93401
11565446,,60790111012,"SLO",2830,93401
11563900,,60790111012,"SLO",2831,93401
11567361,,60790111012,"SLO",2832,93401
11575896,,60790111012,"SLO",2833,93401
11567839,,60790111012,"SLO",2834,93401
11567422,,60790111012,"SLO",2835,93401
11565662,,60790111012,"SLO",2836,93401
11565427,,60790111012,"SLO",2837,93401
11566425,,60790111012,"SLO",2838,93401
11567331,,60790111012,"SLO",2839,93401
11567534,,60790111012,"SLO",2840,93401
11567674,,60790111013,"SLO",2841,93401
11567205,,60790111013,"SLO",2842,93401
11567736,,60790111013,"SLO",2843,93401
11567788,,60790111013,"SLO",2844,93401
11567592,,60790111013,"SLO",2845,93401
11570346,,60790111013,"SLO",2846,93401
11567678,,60790111013,"SLO",2847,93401
11567302,,60790111013,"SLO",2848,93401
11572924,,60790111013,"SLO",2849,93401
11567803,,60790111013,"SLO",2850,93401
11567229,,60790111013,"SLO",2851,93401
11567708,,60790111013,"SLO",2852,93401
11567483,,60790111013,"SLO",2853,93401
11567385,,60790111013,"SLO",2854,93401
11567686,,60790111013,"SLO",2855,93401
11567711,,60790111013,"SLO",2856,93401
11567280,,60790111013,"SLO",2857,93401
11567305,,60790111013,"SLO",2858,93401
11567184,,60790111013,"SLO",2859,93401
11567349,,60790111013,"SLO",2860,93401
11577427,,60790111013,"SLO",2861,93401
11567458,,60790111013,"SLO",2862,93401
11567778,,60790111013,"SLO",2863,93401
11567292,,60790111013,"SLO",2864,93401
11567437,,60790111013,"SLO",2865,93401
11567460,,60790111013,"SLO",2866,93401
11563993,,60790111013,"SLO",2867,93401
11570344,,60790111013,"SLO",2868,93401
11567336,,60790111013,"SLO",2869,93401
11563907,,60790111013,"SLO",2870,93401
11565418,,60790111013,"SLO",2871,93401
11567137,,60790111013,"SLO",2872,93401
11567443,,60790111013,"SLO",2873,93401
11570350,,60790111013,"SLO",2874,93401
11578254,,60790111013,"SLO",2875,93401
11565457,,60790111013,"SLO",2876,93401
11567501,,60790111013,"SLO",2877,93401
11567512,,60790111013,"SLO",2878,93401
11565402,,60790111013,"SLO",2879,93401
11567428,,60790111013,"SLO",2880,93401
11578403,,60790111021,"SLO",2881,93401
11564312,,60790111021,"SLO",2882,93401
11564030,,60790111021,"SLO",2883,93401
11565831,,60790111021,"SLO",2884,93401
11564326,,60790111021,"SLO",2885,93401
11564119,,60790111021,"SLO",2886,93401
11564678,,60790111021,"SLO",2887,93401
11564449,,60790111021,"SLO",2888,93401
11564504,,60790111021,"SLO",2889,93401
11564044,,60790111021,"SLO",2890,93401
11564159,,60790111021,"SLO",2891,93401
11564734,,60790111021,"SLO",2892,93401
11564517,,60790111021,"SLO",2893,93401
11564135,,60790111021,"SLO",2894,93401
11563967,,60790111021,"SLO",2895,93401
11564750,,60790111021,"SLO",2896,93401
11564177,,60790111021,"SLO",2897,93401
11564497,,60790111021,"SLO",2898,93401
11565467,,60790111021,"SLO",2899,93401
11564345,,60790111021,"SLO",2900,93401
11564193,,60790111021,"SLO",2901,93401
11578404,,60790111021,"SLO",2902,93401
11564346,,60790111021,"SLO",2903,93401
11564360,,60790111021,"SLO",2904,93401
11564095,,60790111021,"SLO",2905,93401
11567784,,60790111021,"SLO",2906,93401
11565487,,60790111021,"SLO",2907,93401
11564160,,60790111021,"SLO",2908,93401
11564486,,60790111021,"SLO",2909,93401
11564536,,60790111021,"SLO",2910,93401
11564565,,60790111021,"SLO",2911,93401
11564151,,60790111021,"SLO",2912,93401
11564115,,60790111021,"SLO",2913,93401
11564658,,60790111021,"SLO",2914,93401
11564711,,60790111021,"SLO",2915,93401
11564388,,60790111021,"SLO",2916,93401
11564476,,60790111021,"SLO",2917,93401
11564472,,60790111021,"SLO",2918,93401
11564081,,60790111021,"SLO",2919,93401
11564156,,60790111021,"SLO",2920,93401
11570357,,60790111022,"SLO",2921,93401
11565983,,60790111022,"SLO",2922,93401
11566281,,60790111022,"SLO",2923,93401
11566293,,60790111022,"SLO",2924,93401
11566307,,60790111022,"SLO",2925,93401
11565950,,60790111022,"SLO",2926,93401
11566286,,60790111022,"SLO",2927,93401
11566141,,60790111022,"SLO",2928,93401
11566243,,60790111022,"SLO",2929,93401
11564822,,60790111022,"SLO",2930,93401
11564778,,60790111022,"SLO",2931,93401
11566301,,60790111022,"SLO",2932,93401
11577431,,60790111022,"SLO",2933,93401
11566128,,60790111022,"SLO",2934,93401
11564789,,60790111022,"SLO",2935,93401
11565892,,60790111022,"SLO",2936,93401
11565659,,60790111022,"SLO",2937,93401
11565650,,60790111022,"SLO",2938,93401
11566229,,60790111022,"SLO",2939,93401
11564780,,60790111022,"SLO",2940,93401
11566260,,60790111022,"SLO",2941,93401
11566183,,60790111022,"SLO",2942,93401
11570370,,60790111022,"SLO",2943,93401
11565909,,60790111022,"SLO",2944,93401
11578487,,60790111022,"SLO",2945,93401
11565970,,60790111022,"SLO",2946,93401
11565655,,60790111022,"SLO",2947,93401
11566082,,60790111022,"SLO",2948,93401
11566017,,60790111022,"SLO",2949,93401
11566273,,60790111022,"SLO",2950,93401
11564777,,60790111022,"SLO",2951,93401
11566035,,60790111022,"SLO",2952,93401
11564805,,60790111022,"SLO",2953,93401
11566088,,60790111022,"SLO",2954,93401
11565906,,60790111022,"SLO",2955,93401
11565958,,60790111022,"SLO",2956,93401
11566153,,60790111022,"SLO",2957,93401
11576779,,60790111022,"SLO",2958,93401
11566291,,60790111022,"SLO",2959,93401
11570356,,60790111022,"SLO",2960,93401
11569159,,60790111031,"SLO",2961,93401
11567961,,60790111031,"SLO",2962,93401
11568218,,60790111031,"SLO",2963,93401
11568097,,60790111031,"SLO",2964,93401
11578272,,60790111031,"SLO",2965,93401
11568624,,60790111031,"SLO",2966,93401
11569125,,60790111031,"SLO",2967,93401
11568261,,60790111031,"SLO",2968,93401
11568215,,60790111031,"SLO",2969,93401
11568697,,60790111031,"SLO",2970,93401
11568009,,60790111031,"SLO",2971,93401
11569149,,60790111031,"SLO",2972,93401
11569229,,60790111031,"SLO",2973,93401
11568730,,60790111031,"SLO",2974,93401
11569741,,60790111031,"SLO",2975,93401
11568722,,60790111031,"SLO",2976,93401
11569430,,60790111031,"SLO",2977,93401
11566443,,60790111031,"SLO",2978,93401
11569635,,60790111031,"SLO",2979,93401
11569715,,60790111031,"SLO",2980,93401
11566879,,60790111031,"SLO",2981,93401
11569165,,60790111031,"SLO",2982,93401
11576448,,60790111031,"SLO",2983,93401
11578367,,60790111031,"SLO",2984,93401
11568596,,60790111031,"SLO",2985,93401
11565594,,60790111031,"SLO",2986,93401
11568077,,60790111031,"SLO",2987,93401
11568936,,60790111031,"SLO",2988,93401
11569127,,60790111031,"SLO",2989,93401
11565606,,60790111031,"SLO",2990,93401
11569571,,60790111031,"SLO",2991,93401
11576465,,60790111031,"SLO",2992,93401
11566396,,60790111031,"SLO",2993,93401
11569762,,60790111031,"SLO",2994,93401
11569119,,60790111031,"SLO",2995,93401
11567923,,60790111031,"SLO",2996,93401
11566884,,60790111031,"SLO",2997,93401
11569780,,60790111031,"SLO",2998,93401
11568273,,60790111031,"SLO",2999,93401
11577377,,60790111031,"SLO",3000,93401
11569717,,60790111032,"SLO",3001,93401
11578611,,60790111032,"SLO",3002,93401
11569204,,60790111032,"SLO",3003,93401
11570002,,60790111032,"SLO",3004,93401
11577574,,60790111032,"SLO",3005,93401
11569028,,60790111032,"SLO",3006,93401
11576534,,60790111032,"SLO",3007,93401
11569983,,60790111032,"SLO",3008,93401
11576233,,60790111032,"SLO",3009,93401
11578593,,60790111032,"SLO",3010,93401
11578493,,60790111032,"SLO",3011,93401
11569419,,60790111032,"SLO",3012,93401
11569908,,60790111032,"SLO",3013,93401
11569459,,60790111032,"SLO",3014,93401
11569687,,60790111032,"SLO",3015,93401
11569437,,60790111032,"SLO",3016,93401
11569848,,60790111032,"SLO",3017,93401
11576553,,60790111032,"SLO",3018,93401
11569745,,60790111032,"SLO",3019,93401
11569530,,60790111032,"SLO",3020,93401
11569791,,60790111032,"SLO",3021,93401
11569629,,60790111032,"SLO",3022,93401
11569737,,60790111032,"SLO",3023,93401
11568767,,60790111032,"SLO",3024,93401
11569814,,60790111032,"SLO",3025,93401
11577299,,60790111032,"SLO",3026,93401
11569185,,60790111032,"SLO",3027,93401
11569569,,60790111032,"SLO",3028,93401
11578556,,60790111032,"SLO",3029,93401
11569401,,60790111032,"SLO",3030,93401
11569890,,60790111032,"SLO",3031,93401
11577199,,60790111032,"SLO",3032,93401
11568855,,60790111032,"SLO",3033,93401
11569836,,60790111032,"SLO",3034,93401
11569555,,60790111032,"SLO",3035,93401
11569873,,60790111032,"SLO",3036,93401
11569512,,60790111032,"SLO",3037,93401
11578763,,60790111032,"SLO",3038,93401
11576467,,60790111032,"SLO",3039,93401
11577806,,60790111032,"SLO",3040,93401
